,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,01,,"　　　51020015001
　　　教育行政",,"593,566",,,"589,095",,"379,346",,"4,471",,,"一、本科目包括教育行政
二、本年度預算數包括:
　　獎補助費593,566千元
三、本年度預算數與上年度比較：
　　增加 4,471千元
　　增列 獎補助費4,471千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,02,,"　　　51020015002
　　　教育管理與輔
　　　導業務",,"5,461,307",,,"5,461,830",,"5,205,434",,-523,,,"一、本科目包括教育管理與輔導業務
二、本年度預算數包括:
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　獎補助費5,461,307千元
三、本年度預算數與上年度比較：
　　減少 523千元
　　減列 獎補助費523千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,03,,"　　　51020015003
　　　體育保健",,"165,669",,,"186,059",,"151,403",,"-20,390",,,"一、本科目包括體育保健
二、本年度預算數包括:
　　獎補助費165,669千元
三、本年度預算數與上年度比較：
　　減少 20,390千元
　　減列 獎補助費20,390千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,04,,"　　　51020015004
　　　特殊教育",,"248,028",,,"227,604",,"231,927",,"20,424",,,"一、本科目包括特殊教育
二、本年度預算數包括:
　　獎補助費248,028千元
三、本年度預算數與上年度比較：
　　增加 20,424千元
　　增列 獎補助費20,424千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,05,,"　　　51020015005
　　　社教活動",,"23,010",,,"26,032",,"20,996",,"-3,022",,,"一、本科目包括社教活動
二、本年度預算數包括:
　　獎補助費23,010千元
三、本年度預算數與上年度比較：
　　減少 3,022千元
　　減列 獎補助費3,022千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,06,,"　　　51020015008
　　　教育人員增班
　　　或晉級統籌款",,"228,000",,,"230,000",,"27,455",,"-2,000",,,"一、本科目包括教育人員增班或晉級統籌款
二、本年度預算數包括:
　　獎補助費228,000千元
三、本年度預算數與上年度比較：
　　減少 2,000千元
　　減列 獎補助費2,000千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,07,,"　　　51020015010
　　　家庭教育",,"12,649",,,"12,749",,"7,861",,-100,,,"一、本科目包括家庭教育
二、本年度預算數包括:
　　獎補助費12,649千元
三、本年度預算數與上年度比較：
　　減少 100千元
　　減列 獎補助費100千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,08,,"　　　51020015011
　　　運動產業",,"49,031",,,"33,921",,"25,412",,"15,110",,,"一、本科目包括運動產業
二、本年度預算數包括:
　　獎補助費49,031千元
三、本年度預算數與上年度比較：
　　增加 15,110千元
　　增列 獎補助費15,110千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,09,,"　　　51020015031
　　　教育業務建築
　　　及設備",,"178,829",,,"182,948",,"150,079",,"-4,119",,,"一、本科目包括教育業務建築及設備
二、本年度預算數包括:
　　獎補助費178,829千元
三、本年度預算數與上年度比較：
　　減少 4,119千元
　　減列 獎補助費4,119千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,10,,"　　　51020015032
　　　學管業務建築
　　　及設備",,"43,647",,,"41,990",,"24,771",,"1,657",,,"一、本科目包括學管業務建築及設備
二、本年度預算數包括:
　　獎補助費43,647千元
三、本年度預算數與上年度比較：
　　增加 1,657千元
　　增列 獎補助費1,657千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,11,,"　　　51020015033
　　　體健業務建築
　　　及設備",,"44,123",,,"48,104",,"35,428",,"-3,981",,,"一、本科目包括體健業務建築及設備
二、本年度預算數包括:
　　獎補助費44,123千元
三、本年度預算數與上年度比較：
　　減少 3,981千元
　　減列 獎補助費3,981千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,12,,"　　　51020015034
　　　特教業務建築
　　　及設備",,"32,605",,,"19,927",,"22,070",,"12,678",,,"一、本科目包括特教業務建築及設備
二、本年度預算數包括:
　　獎補助費32,605千元
三、本年度預算數與上年度比較：
　　增加 12,678千元
　　增列 獎補助費12,678千元
四、本科目經費係以「對特種基金",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,13,,"　　　51020015035
　　　社教業務建築
　　　及設備",,"2,140",,,"1,470",,"1,768",,670,,,"一、本科目包括社教業務建築及設備
二、本年度預算數包括:
　　獎補助費2,140千元
三、本年度預算數與上年度比較：
　　增加 670千元
　　增列 獎補助費670千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,,,14,,"　　　51020015036
　　　運產業務建築
　　　及設備",,"10,500",,,"11,900",,325,,"-1,400",,,"一、本科目包括運產業務建築及設備
二、本年度預算數包括:
　　獎補助費10,500千元
三、本年度預算數與上年度比較：
　　減少 1,400千元
　　減列 獎補助費1,400千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,13,,,,"　　53020012200
　　文教活動",,"14,768",,,"11,118",,"9,000",,"3,650",,,,,,
,,,,,,,,01,,"　　　53020012204
　　　圖書資訊",,"14,768",,,"11,118",,"9,000",,"3,650",,,"一、本科目包括圖書資訊
二、本年度預算數包括:
　　獎補助費14,768千元
三、本年度預算數與上年度比較：
　　增加 3,650千元
　　增列 獎補助費3,650千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,14,,,,"　　53020019000
　　一般建築及設備",,"7,600",,,"3,700",,"4,138",,"3,900",,,,,,
,,,,,,,,01,,"　　　53020019019
　　　其他設備",,"7,600",,,"3,700",,"4,138",,"3,900",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　獎補助費7,600千元
三、本年度預算數與上年度比較：
　　增加 3,900千元
　　增列 獎補助費3,900千元
四、本科目經費係以「對特種基金之補助」撥入「嘉義縣地方教育發展基金」附屬單位預算。
",,,
,,,,,,15,,,,"　　58020013100
　　農業管理與輔導
　　業務",,"200,571",,,"180,409",,"192,229",,"20,162",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,01,,"　　　58020013101
　　　農業行政管理",,"43,658",,,"43,658",,"36,844",,-,,,"一、本科目包括農業行政管理
二、本年度預算數包括:
　　人事費43,523千元
　　業務費135千元
",,,
,,,,,,,,02,,"　　　58020013102
　　　農業增產",,"104,394",,,"89,515",,"98,854",,"14,879",,,"一、本科目包括農業增產
二、本年度預算數包括:
　　人事費620千元
　　業務費14,052千元
　　獎補助費89,722千元
三、本年度預算數與上年度比較：
　　增加 14,879千元
　　減列 人事費743千元
　　減列 業務費1,829千元
　　增列 獎補助費17,451千元
四、本科目增減項目如下：
1.減列約聘僱人員待遇及相關人事費611千元。
2.減列加班值班費132千元。
3.減列通訊費100千元。
4.增列其他業務租金2千元。
5.增列按日按件計資酬金2,045千元。
6.減列委辦費2,918千元。
7.減列物品及運費133千元。
8.減列一般事務費1,808千元。
9.減列車輛及辦公器具養護費200千元。
10.增列國內旅費1,283千元。
11.增列對地方政府之補助3,070千元。
12.增列對國內團體之捐助12,187千元。
13.增列獎勵及慰問16,194千元。
14.減列其他補助及捐助14,000千元。
",,,
,,,,,,,,03,,"　　　58020013103
　　　林政管理",,"7,196",,,"7,529",,"6,073",,-333,,,"一、本科目包括林政管理
二、本年度預算數包括:
　　業務費4,596千元
　　獎補助費2,600千元
三、本年度預算數與上年度比較：
　　減少 333千元
　　減列 業務費383千元
　　增列 獎補助費50千元
四、本科目增減項目如下：
1.增列其他業務租金10千元。
2.增列按日按件計資酬金136千元。
3.減列委辦費333千元。
4.減列物品112千元。
5.減列一般事務費120千元。
6.增列國內旅費36千元。
7.增列對政府機關間之補助510千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"8.減列對國內團體之捐助460千元。
",,,
,,,,,,,,04,,"　　　58020013104
　　　漁業管理與輔
　　　導",,"16,045",,,"13,067",,"17,460",,"2,978",,,"一、本科目包括漁業管理與輔導
二、本年度預算數包括:
　　人事費19千元
　　業務費14,776千元
　　獎補助費1,250千元
三、本年度預算數與上年度比較：
　　增加 2,978千元
　　增列 業務費2,978千元
四、本科目增減項目如下：
1.增列臨時人員酬金950千元。
2.增列按日按件計資酬金958千元。
3.增列委辦費675千元。
4.增列物品18千元。
5.增列一般事務費355千元。
6.增列國內旅費22千元。
",,,
,,,,,,,,05,,"　　　58020013105
　　　家畜禽生產獎
　　　勵",,"4,562",,,"6,022",,"3,132",,"-1,460",,,"一、本科目包括家畜禽生產獎勵
二、本年度預算數包括:
　　人事費619千元
　　業務費2,533千元
　　獎補助費1,410千元
三、本年度預算數與上年度比較：
　　減少 1,460千元
　　增列 業務費240千元
　　減列 獎補助費1,700千元
四、本科目增減項目如下：
1.增列其他業務租金50千元。
2.減列按日按件計資酬金29千元。
3.增列物品170千元。
4.增列一般事務費8千元。
5.增列車輛及辦公器具養護費10千元。
6.增列國內旅費31千元。
7.減列對地方政府之補助2,810千元。
8.增列其他補助及捐助1,110千元。
",,,
,,,,,,,,06,,"　　　58020013106
　　　輔導農漁會",,"4,030",,,"4,082",,"8,133",,-52,,,"一、本科目包括輔導農漁會
二、本年度預算數包括:
　　人事費48千元
　　業務費982千元
　　獎補助費3,000千元
三、本年度預算數與上年度比較：
　　減少 52千元
　　減列 人事費8千元
　　減列 業務費44千元
四、本科目增減項目如下：
1.減列加班值班費8千元。
2.減列按日按件計資酬金52千元。
3.增列國內旅費8千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,07,,"　　　58020013107
　　　山坡地水土保
　　　育及管理",,"3,475",,,"3,285",,"6,036",,190,,,"一、本科目包括山坡地水土保育及管理
二、本年度預算數包括:
　　人事費1,152千元
　　業務費2,059千元
　　獎補助費264千元
三、本年度預算數與上年度比較：
　　增加 190千元
　　增列 業務費190千元
四、本科目增減項目如下：
1.減列資訊服務費40千元。
2.增列委辦費615千元。
3.增列物品20千元。
4.減列一般事務費455千元。
5.增列車輛及辦公器具養護費50千元。
",,,
,,,,,,,,08,,"　　　58020013108
　　　農業綜合發展",,"17,211",,,"13,251",,"15,697",,"3,960",,,"一、本科目包括農業綜合發展
二、本年度預算數包括:
　　人事費100千元
　　業務費12,021千元
　　獎補助費5,090千元
三、本年度預算數與上年度比較：
　　增加 3,960千元
　　增列 人事費60千元
　　增列 業務費2,210千元
　　增列 獎補助費1,690千元
四、本科目增減項目如下：
1.增列加班值班費60千元。
2.增列其他業務租金126千元。
3.減列按日按件計資酬金33千元。
4.增列委辦費900千元。
5.增列物品82千元。
6.增列一般事務費1,160千元。
7.增列車輛及辦公器具養護費85千元。
8.增列國內旅費90千元。
9.減列大陸地區旅費200千元。
10.增列對國內團體之捐助1,690千元。
",,,
,,,,,,16,,,,"　　58020013200
　　水利行政",,"37,831",,,"37,901",,"32,889",,-70,,,,,,
,,,,,,,,01,,"　　　58020013201
　　　水利行政管理",,"36,000",,,"36,000",,"31,573",,-,,,"一、本科目包括水利行政管理
二、本年度預算數包括:
　　人事費36,000千元
",,,
,,,,,,,,02,,"　　　58020013202
　　　水權登記",,"1,180",,,"1,250",,639,,-70,,,"一、本科目包括水權登記
二、本年度預算數包括:
　　人事費18千元
　　業務費1,162千元
三、本年度預算數與上年度比較：
　　減少 70千元
　　減列 業務費70千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"四、本科目增減項目如下：
減列物品70千元。
",,,
,,,,,,,,03,,"　　　58020013203
　　　公共工程行政",,651,,,651,,677,,-,,,"一、本科目包括公共工程行政
二、本年度預算數包括:
　　業務費651千元
",,,
,,,,,,17,,,,"　　58020018100
　　水利工程",,"1,001,443",,,"993,703",,"488,985",,"7,740",,,,,,
,,,,,,,,01,,"　　　58020018101
　　　防洪及灌溉工
　　　程",,"856,402",,,"839,733",,"349,787",,"16,669",,,"一、本科目包括防洪及灌溉工程
二、本年度預算數包括:
　　人事費4,690千元
　　業務費2,961千元
　　設備及投資848,751千元
三、本年度預算數與上年度比較：
　　增加 16,669千元
　　減列 人事費518千元
　　增列 業務費1,136千元
　　增列 設備及投資16,051千元
四、本科目項目如下：
1.約僱人員2員薪津(含年終獎金)1,104千元，另4員由工管費提列。
2.加班值班費84千元、工程獎金及績效獎金420千元(縣款)。
3.通訊費89千元(縣款)。
4.臨時約僱人員1員酬金536千元，另1員由工管費提列。
5.臨時單工1員由工管費提列。
6.中小排水工程30,000千元。
7.排水護岸緊急搶修工程2,500千元。
8.辦理『流域綜合治理計畫』105年度用地費、應急工程費及橋梁改建工程費等費用共820,819千元。(中央補助613,369千元，縣配合款207,450千元，其中提列工管費4,000千元)
9.購置公務用小客貨兩用車(7-8人座)1輛850千元。
",,,
,,,,,,,,02,,"　　　58020018103
　　　水利設施維護
　　　工程",,"145,041",,,"153,970",,"139,198",,"-8,929",,,"一、本科目包括水利設施維護工程
二、本年度預算數包括:
　　人事費410千元
　　業務費126,831千元
　　設備及投資17,770千元
　　獎補助費30千元
三、本年度預算數與上年度比較：
　　減少 8,929千元
　　減列 人事費50千元
　　減列 業務費570千元
　　減列 設備及投資8,330千元
　　增列 獎補助費21千元
四、本科目項目如下：
1.加班值班費160千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.水門及抽水站水電費用(含台鹽地區)3,361千元。
3.通訊費用122千元。
4.區域排水及抽水站使用台糖土地租金330千元。
5.臨時人員酬金1,765千元。
6.採取土石審查費20千元。
7.移動式抽水站油電費及委外維護管理費等3,544千元。
8.縣轄區內委由公所辦理抽水站及水門管理維護費用74,835千元。
9.轄內抽水站及水門操作維護相關費用23,585千元。
10.物品2,245千元、一般事務費818千元、設施及機械設備養護費2,026千元。
11.車輛及辦公器具養護費30千元、國內旅費400千元、運費30千元。
12.辦理水門抽水站等設備更新及排水清疏工程17,000千元。
13.違法水井處置計畫7,500千元。(中央補助款)
14.非工程措施計畫中央補助款1,080千元，縣配合款120千元。
15.水質水量保護區水源保育與回饋計畫6,000千元。(中央補助款)
16.水權登記收支對列提列設備費70千元。
",,,
,,,,,,18,,,,"　　58020018200
　　其他公共工程",,"540,795",,,"588,952",,"785,207",,"-48,157",,,,,,
,,,,,,,,01,,"　　　58020018201
　　　治山防洪及養
　　　護",,"41,869",,,"26,869",,"374,894",,"15,000",,,"一、本科目包括治山防洪及養護
二、本年度預算數包括:
　　人事費1,164千元
　　業務費705千元
　　設備及投資40,000千元
三、本年度預算數與上年度比較：
　　增加 15,000千元
　　增列 設備及投資15,000千元
四、本科目項目如下：
1.約僱人員薪津(含年終獎金)等1,104千元、業務加班費60千元。
2.臨時人員酬金（含薪資及獎金等）536千元。
3.通訊費24千元、委辦費80千元、物品12千元、一般事務費23千元。
4.國內旅費30千元。
5.辦理農路改善、治山防災、農路溪溝整治、農漁村整體規劃建設40,000千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,02,,"　　　58020018202
　　　早期農地重劃
　　　區農水路更新
　　　改善",,"54,560",,,"63,213",,"49,291",,"-8,653",,,"一、本科目包括早期農地重劃區農水路更新改善
二、本年度預算數包括:
　　業務費1,817千元
　　設備及投資52,743千元
三、本年度預算數與上年度比較：
　　減少 8,653千元
　　減列 業務費132千元
　　減列 設備及投資8,521千元
四、本科目項目如下：
1.臨時人員酬金662千元。
2.委辦費、一般事務費及國內旅費1,155千元。
3.農水路工程款(中央補助款及縣配合款)52,743千元。
",,,
,,,,,,,,03,,"　　　58020018203
　　　農地重劃區農
　　　水路維護",,"25,000",,,"16,000",,"48,310",,"9,000",,,"一、本科目包括農地重劃區農水路維護
二、本年度預算數包括:
　　業務費531千元
　　設備及投資24,469千元
三、本年度預算數與上年度比較：
　　增加 9,000千元
　　增列 業務費160千元
　　增列 設備及投資8,840千元
四、本科目項目如下：
1.臨時人員酬金331千元。
2.一般事務費及國內旅費200千元。
3.重劃區內農水路維護、路面加鋪級配柏油等24,469千元。
",,,
,,,,,,,,04,,"　　　58020018204
　　　農地重劃區內
　　　農路之整修及
　　　改善",,"20,000",,,"16,000",,"32,345",,"4,000",,,"一、本科目包括農地重劃區內農路之整修及改善
二、本年度預算數包括:
　　人事費24千元
　　業務費492千元
　　設備及投資19,484千元
三、本年度預算數與上年度比較：
　　增加 4,000千元
　　增列 業務費164千元
　　增列 設備及投資3,836千元
四、本科目項目如下：
1.工程獎金24千元。
2.一般事務費及國內旅費492千元。
3.重劃區內農路整修鋪設柏油路面，設置反光導標行車號誌工程19,484千元。
",,,
,,,,,,,,05,,"　　　58020018205
　　　林業工程",,-,,,-,,100,,-,,,本計畫僅有前年度決算數,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 20,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,06,,"　　　58020018206
　　　漁港及產業道
　　　路工程",,"111,946",,,"161,738",,"61,736",,"-49,792",,,"一、本科目包括漁港及產業道路工程
二、本年度預算數包括:
　　人事費742千元
　　業務費6,613千元
　　設備及投資102,091千元
　　獎補助費2,500千元
三、本年度預算數與上年度比較：
　　減少 49,792千元
　　減列 業務費1,024千元
　　減列 設備及投資43,768千元
　　減列 獎補助費5,000千元
四、本科目項目如下：
1.約聘僱1人及加班費共742千元。
2.臨時人員酬金2,065千元。
3.其他業務租金、稅捐及規費、按日按件計資酬金、委辦費、物品、一般事務費及國內旅費共4,548千元。
4.漁港建設、漁業產業道路、排水等整建改善計畫工程2,300千元。
5.辦理促進養殖漁業與環境和諧計畫8,714千元。
6.辦理促進養殖漁業與環境和諧計畫、振興漁港設施機能計畫、水產養殖排水等中央補助計畫12,279千元。
7.辦理有機集團栽培基礎環境設施改善計畫41,112千元。
8.辦理振興漁港設施機能計畫10,637千元。
9.辦理水產養殖排水計畫11,550千元。
10.辦理嘉義縣轄內養殖漁業區產業道路、漁港建設與設備等相關整建改善計畫工程13,900千元。
11.辦理既有設施、欄杆、卸魚機等維護修復工作，駁坎道整修(建)及漁港(漁人碼頭)整建工程等工程業務1,399千元。
12.漁業管理、漁港及產業道路相關業務設備200千元。
13.補助嘉義區漁會辦理漁港環境清潔、港區公共設施(路燈、導航燈、卸魚機、漁具倉庫、整網場、製冰廠、碼頭及道路等)管理、維護及增設2,500千元。
",,,
,,,,,,,,07,,"　　　58020018207
　　　下水道及污水
　　　處理",,"287,420",,,"305,132",,"218,531",,"-17,712",,,"一、本科目包括下水道及污水處理
二、本年度預算數包括:
　　人事費300千元
　　業務費38,225千元
　　設備及投資248,895千元
三、本年度預算數與上年度比較：
　　減少 17,712千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　增列 業務費23,313千元
　　減列 設備及投資41,025千元
四、本科目項目如下：
1.污水處理廠用地租金費用100千元。
2.臨時人員薪資1,072千元。
3.污水下水道使用費提列維護管理等費用3,500千元(縣收支對列)。
4.排水生活污水水質淨化設備操作維護費1,200千元。
5.雨水下水道維護管理費（含抽水站）5,313千元。
6.嘉義縣擴大縣治污水處理廠代操作營運費用，總經費28,000千元，自103年度起至105年度止分3年辦理，103、104年已列經費20,000千元，本(105)年度經費8,000千元。
7.嘉義縣朴子市水資源回收中心代操作營運費用，總經費40,000千元，自105年度起至108年度止分4年辦理，本（105）年度經費10,000千元，106~108年計列經費30,000千元。
8.雨水下水道經費6,400千元。
9.污水下水道建設經費-中央補助款207,040千元(含臨時人員薪資6,259千元)、縣配合款4,226千元。
10.流域綜合治理計畫-雨水下水道建設經費-中央補助款36,512千元、縣配合款4,057千元。
",,,
,,,,,,19,,,,"　　58020019000
　　一般建築及設備",,"52,000",,,"3,000",,"9,541",,"49,000",,,,,,
,,,,,,,,01,,"　　　58020019019
　　　其他設備",,"52,000",,,"3,000",,"9,541",,"49,000",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　獎補助費52,000千元
三、本年度預算數與上年度比較：
　　增加 49,000千元
　　增列 獎補助費49,000千元
四、本科目農務科編列項目如下：
設施小型農機及農業資材補助50,000千元。
本科目農業團體輔導科編列項目如下：
辦理農會農產品推廣產銷建築、機械設備及其他相關設施、家政及其他經營管理等產銷推廣計畫2,000千元。
",,,
